Iteration,CollectionTable,Assembly,Terminal,CollectionTableOut,Disassembly,ObjectiveValue
1,3.0,3.0,3.0,47.53024358745647
12,6.0,4.0,3.0,50.817176423938854
11,2.0,6.0,4.0,52.73353723262995
10,2.0,3.0,0.0,47.37911131884012
9,5.0,1.0,0.0,51.922743399842076
8,1.0,6.0,1.0,56.21497143825091
6,5.0,1.0,6.0,51.74631593875718
4,5.0,6.0,0.0,52.34368141417617
5,0.0,4.0,6.0,50.40670150048919
7,1.0,0.0,5.0,52.370626639955006
3,6.0,6.0,6.0,52.21576411578895
2,0.0,0.0,0.0,47.784304665795844
13,0.0,3.0,3.0,46.97512534508279
14,3.0,4.0,4.0,50.40263048434866
15,0.0,0.0,1.0,47.96997893504784
16,6.0,5.0,0.0,48.41337747546541
17,5.0,0.0,2.0,47.695118463662794
18,0.0,5.0,1.0,48.51119462997935
22,0.0,1.0,4.0,52.4125903790074
20,4.0,1.0,6.0,51.75011478437208
19,6.0,5.0,6.0,49.41444146191353
23,6.0,5.0,3.0,47.857687468270896
21,0.0,5.0,6.0,48.308421493041145
24,2.0,3.0,1.0,47.66823925344231
25,2.0,3.0,3.0,48.24704524757182
26,3.0,3.0,0.0,47.966088933725615
27,0.0,3.0,0.0,47.31414754696316
28,3.0,3.0,1.0,49.629475203432676
29,4.0,2.0,4.0,48.27370560000928
30,0.0,4.0,5.0,51.7234437538217
33,0.0,0.0,3.0,48.32324671341649
32,6.0,3.0,3.0,48.08928835259907
34,3.0,3.0,4.0,48.40206796878104
31,1.0,4.0,6.0,54.48780148497919
36,0.0,3.0,6.0,48.284052125025774
35,0.0,3.0,5.0,48.15578934694973
37,1.0,3.0,3.0,50.82924271719472
39,0.0,2.0,2.0,47.5019072837627
38,0.0,2.0,3.0,48.21649737737851
40,2.0,2.0,1.0,49.49162448098026
41,2.0,2.0,0.0,48.549341055933766
42,3.0,2.0,3.0,48.424740838129004
44,4.0,0.0,2.0,49.38151229005168
43,2.0,2.0,2.0,48.64500726200504
45,0.0,3.0,2.0,49.47598707599467
46,0.0,3.0,4.0,49.5435303941692
47,0.0,3.0,1.0,49.11828891490554
48,1.0,3.0,0.0,52.041544055062886
51,6.0,6.0,2.0,52.37747735429122
49,6.0,0.0,0.0,47.58158906695933
50,1.0,3.0,1.0,51.7788392444031
53,5.0,1.0,1.0,51.58076769390186
52,5.0,0.0,6.0,47.578771978301155
54,3.0,6.0,6.0,52.35457986005401
55,0.0,0.0,6.0,48.71039127588116
56,4.0,3.0,4.0,48.31816313378706
57,1.0,1.0,0.0,54.96409316266624
58,3.0,4.0,0.0,50.86646695972972
59,1.0,3.0,6.0,51.475162095870914
60,3.0,0.0,3.0,47.648159144431105
61,0.0,6.0,6.0,53.212578617672186
62,0.0,2.0,1.0,49.367552166025135
63,1.0,2.0,3.0,51.92798782539829
64,3.0,2.0,2.0,47.303623722877695
66,1.0,1.0,2.0,53.35014531336148
65,1.0,2.0,2.0,50.92748184436103
67,6.0,1.0,1.0,52.07245684321227
68,5.0,0.0,0.0,48.16913609990101
69,2.0,2.0,4.0,48.480551435215155
70,5.0,0.0,4.0,48.22254170427765
71,4.0,1.0,5.0,52.08236253243284
72,2.0,1.0,3.0,52.46655947256933
73,6.0,6.0,1.0,52.2114665849649
74,5.0,0.0,5.0,48.02613222622708
75,4.0,1.0,0.0,51.958949771001194
76,5.0,6.0,6.0,52.55711644435241
77,1.0,1.0,6.0,53.732492538478425
78,2.0,6.0,2.0,53.04209718896186
79,4.0,3.0,3.0,47.72098604969014
80,2.0,5.0,5.0,48.019506540513774
81,2.0,4.0,0.0,50.71884922282637
82,6.0,2.0,1.0,49.323668001495946
83,3.0,1.0,1.0,50.29675202092902
84,4.0,0.0,3.0,48.3826966870134
85,4.0,1.0,1.0,51.91865515916597
86,3.0,1.0,2.0,51.21698737948377
87,3.0,1.0,3.0,51.39731675797365
88,5.0,0.0,1.0,48.41302503779117
89,3.0,0.0,0.0,47.170328764588724
90,2.0,2.0,3.0,48.07273115626703
91,5.0,0.0,3.0,47.654497830453195
92,6.0,1.0,6.0,51.760618228446546
93,4.0,0.0,0.0,49.482572014106644
94,6.0,6.0,5.0,52.83878999322196
95,1.0,6.0,6.0,55.91077184172991
96,2.0,0.0,6.0,49.73617751872608
97,6.0,3.0,2.0,47.58211463552025
99,3.0,6.0,3.0,52.30950832492964
98,1.0,0.0,3.0,51.74293168912591
101,0.0,4.0,0.0,51.138205943101866
100,0.0,2.0,6.0,48.55067797687957
102,4.0,2.0,2.0,47.2947466379918
104,3.0,4.0,3.0,50.786383861109556
105,2.0,1.0,0.0,51.7660081849241
103,3.0,5.0,4.0,49.502025049379256
106,3.0,0.0,1.0,47.78414262025591
107,3.0,1.0,0.0,51.061511155414394
108,6.0,0.0,5.0,48.38453749841357
109,4.0,5.0,6.0,49.1137668725653
110,2.0,6.0,1.0,53.644010213199174
111,0.0,2.0,0.0,47.88382832720187
112,3.0,2.0,6.0,48.21604554416896
113,1.0,5.0,5.0,51.363942636596185
114,4.0,4.0,0.0,50.21826050036303
117,1.0,1.0,4.0,53.619175384160286
116,4.0,1.0,4.0,52.04998724283343
115,6.0,4.0,4.0,52.08201236955274
119,3.0,2.0,4.0,48.14105278327885
118,0.0,2.0,4.0,48.78763413828582
120,6.0,3.0,4.0,48.86417976971861
121,5.0,3.0,3.0,47.73664124764408
122,6.0,0.0,6.0,48.094364833426376
123,1.0,2.0,4.0,51.39317781347137
124,4.0,1.0,2.0,51.244166148493164
125,5.0,2.0,2.0,48.03178571825942
127,4.0,2.0,3.0,48.37583250804086
126,6.0,2.0,3.0,47.98136997579375
128,4.0,3.0,2.0,47.198010203904026
129,2.0,0.0,1.0,48.0753816846641
130,6.0,4.0,0.0,51.028702644951444
132,2.0,6.0,0.0,51.79130985678008
131,4.0,0.0,1.0,48.200729192639436
134,5.0,6.0,2.0,52.34094043411637
133,2.0,0.0,5.0,47.405842027825095
135,6.0,1.0,3.0,51.36148748309926
136,2.0,4.0,2.0,51.42615325530632
137,2.0,4.0,5.0,51.2345673478837
138,2.0,0.0,2.0,47.455341462102794
139,1.0,2.0,1.0,52.7746536438169
140,2.0,3.0,4.0,47.23584491736595
142,5.0,1.0,4.0,51.91921144233963
141,5.0,2.0,4.0,47.577398726207164
145,1.0,6.0,5.0,56.406178029928
144,6.0,5.0,1.0,48.75091191681058
146,3.0,6.0,2.0,52.65906140484462
143,4.0,0.0,5.0,48.07939613666389
147,1.0,4.0,0.0,54.695847058462924
148,1.0,0.0,4.0,51.45368247080469
149,4.0,3.0,6.0,48.03014495853003
150,2.0,2.0,5.0,48.604349758792594
151,5.0,3.0,0.0,47.49220503475219
152,0.0,1.0,1.0,51.099951644633656
154,2.0,1.0,5.0,51.941958697591616
153,0.0,4.0,2.0,50.268963014029794
155,2.0,0.0,3.0,47.50479567609808
156,0.0,6.0,1.0,50.9462536996976
157,2.0,0.0,4.0,47.783446170566656
158,3.0,0.0,2.0,47.38927576390611
159,1.0,3.0,4.0,50.79784405600665
160,3.0,0.0,5.0,47.991615151347915
161,6.0,3.0,0.0,48.111652360481244
162,4.0,6.0,2.0,52.61973395623406
163,2.0,3.0,6.0,47.521734260383056
164,1.0,6.0,3.0,56.21434598402281
165,4.0,4.0,6.0,51.51832842786149
166,2.0,3.0,2.0,47.99437192970972
167,5.0,5.0,4.0,48.586333685596635
168,1.0,5.0,1.0,52.457238399083494
169,6.0,3.0,5.0,47.34533980137882
170,6.0,4.0,2.0,50.67068430319285
172,4.0,2.0,1.0,48.477613043733825
171,1.0,3.0,2.0,50.4778023288717
173,5.0,3.0,2.0,48.159119889638
174,5.0,3.0,1.0,48.37425252079706
176,0.0,4.0,3.0,50.770770218468854
175,3.0,0.0,4.0,48.675967816289585
177,0.0,5.0,3.0,47.88166579492501
178,0.0,0.0,2.0,48.03407594504514
179,0.0,6.0,4.0,51.672779855483284
180,2.0,1.0,2.0,51.500368599602936
181,6.0,6.0,0.0,51.587129549975586
183,5.0,4.0,3.0,50.60501743822061
182,1.0,5.0,6.0,52.06819170018639
185,3.0,6.0,0.0,52.842299282965534
184,3.0,1.0,6.0,51.589280105202626
186,5.0,3.0,6.0,48.11846207796453
187,3.0,6.0,4.0,53.07686980979543
188,1.0,2.0,5.0,52.84198412411934
189,6.0,1.0,2.0,52.14447709546312
190,3.0,4.0,5.0,50.91098721925541
192,1.0,4.0,2.0,54.38584385197333
191,5.0,3.0,5.0,47.63519428273142
193,6.0,0.0,1.0,47.993254471234536
194,5.0,5.0,0.0,48.09281310334431
196,2.0,6.0,5.0,52.37814798974386
197,1.0,5.0,3.0,52.081328361059136
195,4.0,2.0,6.0,48.2231148095036
198,1.0,1.0,3.0,54.2321028877537
199,6.0,5.0,2.0,48.77423423267805
200,3.0,5.0,3.0,48.883377693762796
201,6.0,6.0,4.0,51.82219068982917
202,5.0,5.0,5.0,47.42288794597693
203,4.0,3.0,5.0,48.68535633531555
204,3.0,3.0,2.0,47.94431967173763
205,5.0,4.0,4.0,50.683532845234126
206,5.0,5.0,2.0,47.75051817540575
207,5.0,3.0,4.0,48.30336489462175
209,5.0,4.0,0.0,50.72742636049689
208,6.0,0.0,2.0,47.685578707565114
210,6.0,4.0,1.0,50.85047369733194
211,4.0,6.0,5.0,53.148065531950266
213,1.0,6.0,4.0,56.375104624832794
212,2.0,5.0,0.0,47.84105452370382
214,1.0,0.0,2.0,52.03388490072573
215,2.0,1.0,4.0,51.09460547669195
216,2.0,4.0,4.0,51.05550563548949
217,3.0,4.0,1.0,50.9115251452237
218,5.0,5.0,6.0,49.250028262024614
219,0.0,1.0,3.0,51.235467671544754
221,5.0,4.0,2.0,50.562333294409115
220,4.0,5.0,4.0,49.27559068419745
222,6.0,1.0,5.0,51.690837718618745
223,1.0,6.0,0.0,56.11417948554659
224,3.0,4.0,6.0,50.79927401826412
225,6.0,4.0,6.0,50.44043676235649
226,4.0,1.0,3.0,51.53661117807658
228,2.0,4.0,3.0,50.6484640396499
227,5.0,6.0,5.0,51.57911865122551
229,3.0,0.0,6.0,48.528167933325555
230,4.0,5.0,1.0,49.015245919921874
231,2.0,3.0,5.0,47.85233118955546
232,3.0,5.0,2.0,48.86473119917455
233,4.0,5.0,0.0,48.551307535342865
234,3.0,5.0,0.0,48.215261580473175
235,6.0,2.0,2.0,47.996745932934004
236,4.0,6.0,1.0,51.7415337284593
237,0.0,6.0,0.0,51.71171584660585
238,2.0,1.0,6.0,51.55954832188963
239,4.0,4.0,4.0,50.62059475741895
240,1.0,4.0,5.0,55.063452065175085
242,0.0,1.0,5.0,50.84138998711096
241,1.0,5.0,2.0,51.89072130745882
243,4.0,2.0,5.0,48.69516075675688
244,2.0,5.0,4.0,48.787458402996585
245,4.0,6.0,4.0,52.094032137534484
246,3.0,1.0,5.0,51.21958696770667
247,6.0,5.0,4.0,49.269781903369434
249,2.0,6.0,3.0,52.54299390861933
248,0.0,5.0,4.0,49.31013139113177
250,5.0,2.0,0.0,47.61150326562331
251,4.0,4.0,3.0,50.361652223628774
253,5.0,4.0,5.0,51.02396039641962
252,0.0,2.0,5.0,47.61242290762878
254,0.0,4.0,1.0,50.02872700593144
255,1.0,4.0,3.0,55.04893030868922
256,5.0,4.0,1.0,51.82297152762132
257,3.0,4.0,2.0,51.454422723205845
259,6.0,1.0,0.0,51.25897390073531
